id,word,polarity,joy,fear,sadness,anger,surprise,disgust,one_word,word_variation,no_variation,sentiment
8052,insurpassées,positive,0,1,0,0,0,0,1,0,1,1
8053,insurpassés,positive,0,1,0,0,0,0,1,0,1,1
8054,insurrection,negative,0,0,0,1,0,0,1,0,1,-1
8055,intact,positive,0,0,0,0,0,0,1,0,1,1
8056,intangible,positive,0,0,0,0,0,0,1,0,1,1
8057,integral,positive,0,0,0,0,0,0,1,0,1,1
8058,intégral,positive,0,0,0,0,0,0,1,0,1,1
8059,intégralité,positive,0,0,0,0,0,0,1,0,1,1
8060,intégrals,positive,0,0,0,0,0,0,1,0,1,1
8061,intégration,positive,0,0,0,0,0,0,1,0,1,1
8062,intégrer,positive,0,0,0,0,0,0,1,0,1,1
8063,intégrité,positive,0,0,0,0,0,0,1,0,1,1
8064,intellect,positive,0,0,0,0,0,0,1,0,1,1
8065,intelligence,positive,0,1,0,0,0,0,1,0,1,1
8066,intelligent,positive,0,0,0,0,0,0,1,0,1,1
8067,intelligibilité,positive,0,0,0,0,0,0,1,0,1,1
8068,intenable,negative,0,0,1,1,0,1,1,0,1,-1
8069,intendance,positive,0,0,0,0,0,0,1,0,1,1
8070,intendant,positive,0,0,0,0,0,0,1,0,1,1
8073,intensément,positive,0,0,0,0,0,0,1,0,1,1
8074,intention,positive,0,0,0,0,0,0,1,0,1,1
8075,interaction,positive,0,0,0,0,0,0,1,0,1,1
8076,intercéder,negative,0,1,1,1,1,0,1,0,1,-1
8077,intercepter,positive,0,0,0,0,1,0,1,0,1,1
8078,interception,positive,0,0,0,0,1,0,1,0,1,1
8079,intercession,positive,0,0,0,0,0,0,1,0,1,1
8080,interchangeable,positive,0,0,0,0,0,0,1,0,1,1
8081,interdépendance,negative,0,1,1,0,0,0,1,0,1,-1
8082,interdépendant,negative,0,1,1,0,0,0,1,0,1,-1
8083,interdiction,negative,0,1,1,1,0,1,1,0,1,-1
8084,interdire,negative,0,1,1,1,0,0,1,0,1,-1
8085,intéresser,positive,1,0,0,0,0,0,1,0,1,1
8086,intérêt,positive,0,0,0,0,0,0,1,0,1,1
8087,interférence,negative,0,1,1,1,0,0,1,0,1,-1
8088,interféromètre,negative,0,0,0,0,0,0,1,0,1,-1
8089,interfonctionnement,positive,0,0,0,0,0,0,1,0,1,1
8090,intérieur,positive,0,0,0,0,0,1,1,0,1,1
8091,intérieurement,positive,0,0,0,0,0,0,1,0,1,1
8092,intérimaire,positive,0,0,0,0,0,0,1,0,1,1
8093,interlocutoire,positive,0,0,0,0,0,0,1,0,1,1
8094,interlude,positive,0,0,0,0,0,0,1,0,1,1
8095,intermède,positive,0,0,0,0,0,0,1,0,1,1
8096,intermédiaire,positive,0,0,0,0,0,0,1,0,1,1
8097,intermittent,positive,0,0,0,0,0,0,1,0,1,1
8098,international,positive,0,0,0,0,0,0,1,0,1,1
8099,interne,positive,0,0,0,0,0,0,1,0,1,1
8100,internement,negative,0,1,1,0,0,0,1,0,1,-1
8101,interphone,positive,0,0,0,0,0,0,1,0,1,1
8102,interpolation,positive,0,0,0,0,0,0,1,0,1,1
8103,interpoler,positive,0,0,0,0,0,0,1,0,1,1
8104,interprétation,positive,0,0,0,0,0,0,1,0,1,1
8106,interprète,positive,0,0,0,0,0,0,1,0,1,1
8107,interpréter,positive,1,0,0,0,0,0,1,0,1,1
8108,interrogatoire,negative,0,1,1,1,0,0,1,0,1,-1
8109,interroger,negative,0,1,0,0,0,0,1,0,1,-1
8110,interrupteur,positive,0,0,0,0,0,0,1,0,1,1
8112,intersection,positive,0,0,0,0,0,0,1,0,1,1
8113,intervalle,positive,0,0,0,0,0,0,1,0,1,1
8114,intervention,positive,0,0,0,0,0,0,1,0,1,1
8115,interview,positive,0,0,0,0,0,0,1,0,1,1
8116,interviewer,positive,0,0,0,0,0,0,1,0,1,1
8117,intestat,negative,0,1,1,0,1,0,1,0,1,-1
8118,intestin,negative,0,0,0,0,0,1,1,0,1,-1
8119,intestinal,negative,0,0,0,0,0,1,1,0,1,-1
8120,intimement,positive,0,1,0,0,0,0,1,0,1,1
8121,intimidation,negative,0,1,0,1,0,0,1,0,1,-1
8122,intimider,negative,0,1,0,0,0,0,1,0,1,-1
8123,intituler,positive,0,0,0,0,0,0,1,0,1,1
8124,intolérable,negative,0,0,0,1,0,1,1,0,1,-1
8125,intolérance,negative,0,1,0,1,0,1,1,0,1,-1
8126,intolérant,negative,0,1,1,1,0,1,1,0,1,-1
8127,intonation,positive,0,0,0,0,0,0,1,0,1,1
8128,intraitable,negative,0,0,1,1,0,0,1,0,1,-1
8129,intransigeant,negative,0,0,0,1,0,0,1,0,1,-1
8130,intrépide,positive,0,1,0,0,0,0,1,0,1,1
8131,intrigant,positive,0,1,0,0,1,0,1,0,1,1
8133,intriguer,negative,0,1,0,0,1,0,1,0,1,-1
8134,intrinsèque,positive,0,0,0,0,0,0,1,0,1,1
8135,intrinsèquement,positive,0,0,0,0,0,0,1,0,1,1
8136,introduction,positive,0,0,0,0,0,0,1,0,1,1
8137,introduire,positive,0,0,0,0,0,0,1,0,1,1
8139,introspection,positive,0,0,0,0,0,0,1,0,1,1
8140,intuition,positive,0,0,0,0,0,0,1,0,1,1
8141,intuitivement,positive,0,0,0,0,0,0,1,0,1,1
8142,inutile,negative,0,0,1,0,0,0,1,0,1,-1
8143,invaincu,positive,0,0,1,0,1,0,1,0,1,1
8144,invalidation,negative,0,0,1,0,0,0,1,0,1,-1
8145,invalide,negative,0,1,1,0,0,0,1,0,1,-1
8146,invalider,negative,0,0,1,0,1,0,1,0,1,-1
8147,invalidité,negative,0,0,1,0,0,0,1,0,1,-1
8148,invariablement,positive,0,0,0,0,0,0,1,0,1,1
8149,invasion,negative,0,1,0,1,1,0,1,0,1,-1
8150,inventaire,positive,0,0,0,0,0,0,1,0,1,1
8151,inverse,negative,0,0,0,0,0,0,1,0,1,-1
8152,inverser,negative,0,1,0,0,0,0,1,0,1,-1
8153,inversement,negative,0,0,0,0,0,0,1,0,1,-1
8154,inversion,negative,0,1,0,1,1,1,1,0,1,-1
8155,investigation,positive,0,0,0,0,0,0,1,0,1,1
8156,investisseur,positive,0,0,0,0,0,0,1,0,1,1
8157,investiture,positive,0,0,0,0,0,0,1,0,1,1
8158,invincible,positive,0,0,0,0,0,0,1,0,1,1
8159,invisibilité,negative,0,1,0,0,0,0,1,0,1,-1
8160,invisible,negative,0,1,1,0,0,0,1,0,1,-1
8161,inviter,positive,0,0,0,0,1,0,1,0,1,1
8162,invitation,positive,0,0,0,0,0,0,1,0,1,1
8163,invocation,positive,0,0,0,0,0,0,1,0,1,1
8164,involontaire,negative,0,1,1,0,1,0,1,0,1,-1
8165,involontairement,negative,0,1,1,0,1,0,1,0,1,-1
8166,involution,positive,0,1,0,1,0,0,1,0,1,1
8167,invoquer,positive,0,0,0,0,0,0,1,0,1,1
8168,irascibilité,negative,0,0,1,1,0,1,1,0,1,-1
8169,ire,negative,0,0,0,1,0,0,1,0,1,-1
8170,iris,positive,0,1,0,0,0,0,1,0,1,1
8171,iriser,positive,0,0,0,0,0,0,1,0,1,1
8172,irlandais,negative,0,0,0,0,0,1,1,0,1,-1
8173,ironie,negative,0,0,0,1,0,0,1,0,1,-1
8174,ironique,negative,0,0,0,1,0,0,1,0,1,-1
8175,irradiation,negative,0,1,0,0,0,0,1,0,1,-1
8176,irradier,positive,1,0,0,0,0,0,1,0,1,1
8177,irrationalité,negative,0,1,0,1,0,0,1,0,1,-1
8178,irréaliste,negative,0,1,1,0,0,0,1,0,1,-1
8179,irrecevable,negative,0,0,0,1,0,1,1,0,1,-1
8180,irréductible,positive,0,0,0,0,0,0,1,0,1,1
8181,irréfutable,positive,0,0,0,0,0,0,1,0,1,1
8182,irrégularité,negative,0,1,0,0,0,0,1,0,1,-1
8183,irrégulièrement,negative,0,0,0,0,0,0,1,0,1,-1
8184,irréparable,negative,0,1,1,0,0,0,1,0,1,-1
8185,irrépressible,positive,0,0,0,0,0,0,1,0,1,1
8186,irréprochable,positive,0,0,0,0,0,0,1,0,1,1
8187,irrésistible,positive,0,0,0,0,0,0,1,0,1,1
8188,irrespect,negative,0,0,0,1,0,0,1,0,1,-1
8189,irresponsable,negative,0,1,1,0,0,0,1,0,1,-1
8190,irréversible,negative,0,1,0,0,0,0,1,0,1,-1
8191,irrévocabilité,negative,0,0,1,0,0,0,1,0,1,-1
8192,irrévocable,negative,0,0,1,1,0,0,1,0,1,-1
8193,irrigation,positive,0,0,0,0,0,0,1,0,1,1
8194,irriguer,positive,0,0,0,0,0,0,1,0,1,1
8195,irritabilité,negative,0,0,0,1,0,0,1,0,1,-1
8196,irritable,negative,0,0,0,1,0,0,1,0,1,-1
8197,irriter,negative,0,0,0,1,0,1,1,0,1,-1
8198,irritant,negative,0,0,0,1,0,1,1,0,1,-1
8199,irritation,negative,0,0,1,1,0,1,1,0,1,-1
8200,isolant,positive,0,0,1,1,0,1,1,0,1,1
8201,isolation,positive,0,0,0,0,0,0,1,0,1,1
8202,isomorphisme,positive,0,0,0,0,0,0,1,0,1,1
8203,isothermique,positive,0,0,0,0,0,0,1,0,1,1
8204,issue,positive,0,0,0,0,0,0,1,0,1,1
8205,itération,positive,0,0,0,0,0,0,1,0,1,1
8206,itérer,positive,0,0,0,0,0,0,1,0,1,1
8207,itinéraire,positive,0,0,0,0,0,0,1,0,1,1
8208,itinérant,positive,1,0,0,0,0,0,1,0,1,1
8209,ivoire,positive,0,0,0,0,0,0,1,0,1,1
8210,ivre,negative,0,0,0,0,0,1,1,0,1,-1
8211,ivresse,negative,0,1,1,0,1,0,1,0,1,-1
8212,jacasser,negative,0,0,0,1,0,1,1,0,1,-1
8213,jachère,negative,0,0,1,0,0,0,1,0,1,-1
8214,jacinthe,positive,0,0,0,0,0,0,1,0,1,1
8215,jackpot,positive,0,0,0,0,1,0,1,0,1,1
8216,jacquet,positive,0,0,0,0,1,0,1,0,1,1
8217,jade,positive,0,0,0,0,0,0,1,0,1,1
8218,jaguar,negative,0,1,0,0,0,0,1,0,1,-1
8219,jaillissement,positive,0,0,0,0,1,1,1,0,1,1
8220,jalon,positive,0,0,0,0,0,0,1,0,1,1
8221,jalouser,negative,0,0,0,1,0,1,1,0,1,-1
8222,jaloux,negative,0,0,0,1,0,1,1,0,1,-1
8223,jalousie,negative,0,1,1,1,0,1,1,0,1,-1
8224,jambe,positive,0,0,0,0,0,0,1,0,1,1
8227,jambon,positive,0,0,0,0,0,0,1,0,1,1
8229,jante,positive,0,0,0,0,0,0,1,0,1,1
8230,japon,positive,0,0,0,0,0,0,1,0,1,1
8231,japper,negative,0,1,0,1,1,0,1,0,1,-1
8232,jardin,positive,1,0,0,0,0,0,1,0,1,1
8235,jardinage,positive,0,0,0,0,0,0,1,0,1,1
8236,jardiner,positive,0,0,0,0,0,0,1,0,1,1
8237,jardinier,positive,0,0,0,0,0,0,1,0,1,1
8238,jargon,negative,0,0,0,0,0,0,1,0,1,-1
8239,jarre,positive,0,0,0,0,0,0,1,0,1,1
8240,jarret,positive,0,1,0,0,0,0,1,0,1,1
8241,jarretelle,positive,0,0,0,0,0,0,1,0,1,1
8242,jarretière,positive,0,0,0,0,0,0,1,0,1,1
8244,jaspe,positive,0,0,0,0,0,0,1,0,1,1
8245,jauge,positive,0,0,0,0,0,0,1,0,1,1
8246,jaugeage,positive,0,0,0,0,0,0,1,0,1,1
8247,jauger,positive,0,0,0,0,0,0,1,0,1,1
8248,jaune,positive,0,0,0,0,0,0,1,0,1,1
8249,jaunisse,negative,0,1,0,0,0,1,1,0,1,-1
8250,javelot,negative,0,1,0,1,0,0,1,0,1,-1
8251,jeã»ne,negative,0,0,1,0,0,0,1,0,1,-1
8252,jean,positive,0,0,0,0,0,0,1,0,1,1
8253,jeep,positive,0,0,0,0,0,0,1,0,1,1
8257,jeton,positive,0,0,0,0,0,0,1,0,1,1
8261,jeune,positive,0,0,0,0,1,0,1,0,1,1
8266,jeunesse,positive,0,1,0,1,1,0,1,0,1,1
8268,jingle,positive,1,0,0,0,0,0,1,0,1,1
8269,joaillerie,positive,0,0,0,0,0,0,1,0,1,1
8270,jockey,positive,0,0,0,0,0,0,1,0,1,1
8271,jogging,positive,0,0,0,0,0,0,1,0,1,1
8272,joie,positive,1,0,0,0,0,0,1,0,1,1
8273,joindre,positive,0,0,0,0,0,0,1,0,1,1
8274,jointure,positive,0,0,0,0,0,0,1,0,1,1
8275,joker,positive,0,0,0,0,1,0,1,0,1,1
8276,joli,positive,0,0,0,0,0,0,1,0,1,1
8277,jonc,positive,0,0,0,0,0,0,1,0,1,1
8278,jonction,positive,0,0,0,0,0,0,1,0,1,1
8279,jonglage,positive,0,0,0,0,0,0,1,0,1,1
8280,jongler,positive,0,0,0,0,0,0,1,0,1,1
8281,jonglerie,positive,0,0,0,0,0,0,1,0,1,1
8282,joue,positive,0,0,0,0,0,0,1,0,1,1
8283,jouer,positive,1,0,0,0,0,0,1,0,1,1
8287,jouet,positive,1,0,0,0,0,0,1,0,1,1
8288,joueur,negative,0,0,0,0,0,0,1,0,1,-1
8290,joug,positive,0,0,0,0,0,0,1,0,1,1
8292,jour,positive,0,0,0,0,0,0,1,0,1,1
8293,journal,positive,0,0,0,0,0,0,1,0,1,1
8296,journalisme,positive,0,0,0,0,0,0,1,0,1,1
8297,journaliste,positive,0,0,0,0,0,0,1,0,1,1
8298,journée,positive,0,0,0,0,0,0,1,0,1,1
8299,joyau,positive,0,0,0,0,0,0,1,0,1,1
8301,jubilaire,positive,0,0,0,0,1,0,1,0,1,1
8302,jubiler,positive,0,0,0,0,1,0,1,0,1,1
8303,juchoir,positive,0,0,0,0,0,0,1,0,1,1
8304,judiciaire,positive,0,0,0,0,0,0,1,0,1,1
8305,juge,positive,0,0,0,0,0,0,1,0,1,1
8306,juger,negative,0,0,0,0,0,0,1,0,1,-1
8307,jugeote,positive,0,0,0,0,0,0,1,0,1,1
8308,jumeau,positive,0,0,0,0,0,0,1,0,1,1
8309,jument,positive,0,0,0,0,0,0,1,0,1,1
8310,jungle,negative,0,1,0,0,0,0,1,0,1,-1
8311,junior,positive,0,0,0,0,0,0,1,0,1,1
8312,junte,negative,0,1,0,1,0,0,1,0,1,-1
8313,jupe,positive,0,0,0,0,0,0,1,0,1,1
8314,juridiction,positive,0,0,0,0,0,0,1,0,1,1
8315,juridique,positive,0,0,0,0,0,0,1,0,1,1
8316,jurisprudence,positive,0,0,1,0,0,0,1,0,1,1
8317,juriste,positive,0,0,0,0,0,0,1,0,1,1
8318,juron,negative,0,0,0,1,0,0,1,0,1,-1
8319,jury,positive,0,0,0,0,0,0,1,0,1,1
8320,jus,positive,0,0,0,0,0,0,1,0,1,1
8323,juste,positive,0,0,0,0,0,0,1,0,1,1
8325,justesse,positive,0,0,0,0,0,0,1,0,1,1
8326,justice,positive,0,0,0,0,0,0,1,0,1,1
8327,justifiable,positive,0,0,0,0,0,0,1,0,1,1
8328,justificatif,positive,0,0,0,0,0,0,1,0,1,1
8329,justification,positive,0,0,0,0,0,0,1,0,1,1
8330,justifier,positive,0,0,0,0,0,0,1,0,1,1
8331,jute,negative,0,0,0,0,0,0,1,0,1,-1
8332,juteux,positive,0,0,0,0,0,0,1,0,1,1
8333,juvenile,negative,0,0,0,0,0,0,1,0,1,-1
8334,juvénile,negative,0,0,0,0,0,0,1,0,1,-1
8335,juxtaposition,positive,0,0,0,0,0,0,1,0,1,1
8336,kaiser,positive,0,0,0,0,0,0,1,0,1,1
8337,kaki,negative,0,0,0,0,0,0,1,0,1,-1
8338,kaléidoscope,positive,0,0,0,0,0,0,1,0,1,1
8339,kangourou,positive,0,0,0,0,0,0,1,0,1,1
8340,kanji,positive,0,0,0,0,0,0,1,0,1,1
8341,karma,positive,0,0,0,0,0,0,1,0,1,1
8342,kayak,positive,0,0,0,0,0,0,1,0,1,1
8343,kérosène,negative,0,1,0,0,0,1,1,0,1,-1
8344,khan,positive,0,1,0,0,0,0,1,0,1,1
8345,kilogramme,positive,0,0,0,0,0,0,1,0,1,1
8346,kilométrage,positive,0,0,0,0,0,0,1,0,1,1
8347,kilomètre,positive,0,0,0,0,0,0,1,0,1,1
8348,kilt,positive,0,0,0,0,0,0,1,0,1,1
8349,kimono,positive,0,0,0,0,0,0,1,0,1,1
8350,kiosque,positive,0,0,0,0,0,0,1,0,1,1
8352,kit,positive,0,0,0,0,0,0,1,0,1,1
8353,klaxonner,negative,0,0,0,1,0,1,1,0,1,-1
8354,kris,negative,0,1,0,0,0,0,1,0,1,-1
8355,kyste,negative,0,1,1,0,0,1,1,0,1,-1
8357,kystique,negative,0,0,0,0,0,1,1,0,1,-1
8362,labeur,negative,0,0,1,0,0,1,1,0,1,-1
8363,labo,positive,0,0,0,0,0,0,1,0,1,1
8364,laboratoire,positive,0,0,0,0,0,0,1,0,1,1
8365,labour,positive,0,0,0,0,0,0,1,0,1,1
8366,labourage,positive,0,0,0,0,0,0,1,0,1,1
8367,labourer,positive,0,0,0,0,0,0,1,0,1,1
8368,labyrinthe,negative,0,1,0,0,1,0,1,0,1,-1
8369,lac,positive,0,0,0,0,0,0,1,0,1,1
8371,lâche,negative,0,1,1,1,0,1,1,0,1,-1
8372,lâchement,negative,0,1,0,1,0,1,1,0,1,-1
8374,lâcheté,negative,0,1,0,1,0,1,1,0,1,-1
8375,laconique,negative,0,1,0,1,1,0,1,0,1,-1
8376,lacrosse,positive,0,0,0,0,0,0,1,0,1,1
8377,lacté,positive,0,0,0,0,0,0,1,0,1,1
8378,lagon,positive,0,0,0,0,0,0,1,0,1,1
8379,laïcité,positive,0,0,0,0,0,0,1,0,1,1
8380,laid,negative,0,0,0,0,0,1,1,0,1,-1
8381,laideur,negative,0,1,1,0,0,1,1,0,1,-1
8382,laine,positive,0,0,0,0,0,0,1,0,1,1
8383,laineux,positive,0,0,0,0,0,0,1,0,1,1
8384,laïque,negative,0,0,1,0,0,0,1,0,1,-1
8385,laisse,negative,0,1,1,1,0,0,1,0,1,-1
8386,laisser,negative,0,0,0,0,0,0,1,0,1,-1
8390,lait,positive,0,0,0,0,0,0,1,0,1,1
8391,laitier,positive,0,0,0,0,0,0,1,0,1,1
8393,laiton,positive,0,0,0,0,0,0,1,0,1,1
8394,laitue,positive,0,0,0,0,0,0,1,0,1,1
8395,lama,negative,0,1,0,0,0,1,1,0,1,-1
8396,lambda,positive,0,0,0,0,0,0,1,0,1,1
8397,lambeau,negative,0,0,1,0,0,0,1,0,1,-1
8398,lambrequin,positive,0,0,0,0,0,0,1,0,1,1
8399,lamentablement,negative,0,0,1,0,0,0,1,0,1,-1
8400,lamentation,negative,0,1,1,0,0,1,1,0,1,-1
8401,laminer,positive,0,0,0,0,0,0,1,0,1,1
8402,lampe,positive,0,0,0,0,0,0,1,0,1,1
8404,lamper,negative,0,0,0,0,0,1,1,0,1,-1
8405,lance,negative,0,1,1,1,0,0,1,0,1,-1
8407,lancement,positive,1,0,0,0,0,0,1,0,1,1
8408,lancier,negative,0,1,0,0,0,0,1,0,1,-1
8409,lanciner,negative,0,1,1,0,1,0,1,0,1,-1
8410,lancinant,negative,0,1,1,0,1,0,1,0,1,-1
8411,lande,negative,0,0,0,0,0,0,1,0,1,-1
8412,langage,positive,0,0,0,0,0,0,1,0,1,1
8413,langoureux,negative,0,1,1,0,0,0,1,0,1,-1
8414,langoustine,negative,0,0,0,0,0,0,1,0,1,-1
8415,langue,positive,0,0,0,0,0,0,1,0,1,1
8416,languir,negative,0,0,1,0,0,0,1,0,1,-1
8417,languissant,negative,0,0,1,0,0,0,1,0,1,-1
8418,lanterne,positive,0,0,0,0,0,0,1,0,1,1
8419,lapidaire,negative,0,0,1,1,0,0,1,0,1,-1
8420,lapin,positive,0,0,0,0,0,0,1,0,1,1
8421,laque,negative,0,0,0,0,0,1,1,0,1,-1
8422,laquer,negative,0,0,0,0,0,1,1,0,1,-1
8423,larcin,negative,0,0,0,1,1,1,1,0,1,-1
8424,lard,negative,0,0,0,0,0,1,1,0,1,-1
8425,large,positive,0,0,0,0,0,0,1,0,1,1
8427,largement,positive,0,0,0,0,0,0,1,0,1,1
8428,largeur,positive,0,0,0,0,0,0,1,0,1,1
8429,largo,positive,0,0,0,0,0,0,1,0,1,1
8430,larguer,negative,0,0,0,0,0,1,1,0,1,-1
8431,larme,negative,0,0,1,0,0,0,1,0,1,-1
8432,larve,negative,0,0,0,0,0,1,1,0,1,-1
8433,larynx,positive,0,0,0,0,0,0,1,0,1,1
8434,laser,positive,0,0,0,0,0,0,1,0,1,1
8435,lasser,negative,0,0,1,0,0,0,1,0,1,-1
8436,lassitude,negative,0,0,1,0,0,0,1,0,1,-1
8437,lasso,negative,0,1,0,1,0,0,1,0,1,-1
8438,latex,negative,0,0,0,0,0,0,1,0,1,-1
8439,latitude,positive,0,0,0,0,0,0,1,0,1,1
8440,latrines,negative,0,0,0,0,0,1,1,0,1,-1
8441,laurier,positive,1,0,0,0,0,0,1,0,1,1
8442,lavande,positive,0,0,0,0,0,0,1,0,1,1
8443,laver,positive,0,0,0,0,0,0,1,0,1,1
8444,lave,negative,0,1,0,1,0,1,1,0,1,-1
8445,lavement,negative,0,0,0,0,0,1,1,0,1,-1
8446,laverie,positive,0,0,0,0,0,0,1,0,1,1
8453,leader,positive,0,0,0,0,0,0,1,0,1,1
8454,lécher,negative,0,0,0,0,0,1,1,0,1,-1
8455,leçon,positive,0,0,0,0,0,0,1,0,1,1
8456,lectorat,positive,0,0,0,0,0,0,1,0,1,1
8457,lecteur,positive,0,0,0,0,0,0,1,0,1,1
8458,lecture,positive,0,0,0,0,0,0,1,0,1,1
8460,légal,positive,0,0,0,0,0,0,1,0,1,1
8461,légalement,positive,0,0,0,0,0,0,1,0,1,1
8462,légaliser,positive,0,1,0,1,0,0,1,0,1,1
8463,légalité,positive,0,0,0,0,0,0,1,0,1,1
8464,légendaire,positive,0,0,0,0,0,0,1,0,1,1
8465,légende,positive,0,0,0,0,0,0,1,0,1,1
8466,légender,positive,0,0,0,0,0,0,1,0,1,1
8467,légèrement,negative,0,0,0,0,0,0,1,0,1,-1
8469,légèreté,positive,1,0,0,0,0,0,1,0,1,1
8470,légiférer,positive,0,0,0,0,0,0,1,0,1,1
8471,légion,positive,0,0,0,0,0,0,1,0,1,1
8472,législation,positive,0,0,0,0,0,0,1,0,1,1
8473,législature,positive,0,0,0,0,0,0,1,0,1,1
8474,légitime,positive,0,0,0,0,0,0,1,0,1,1
8475,légitimité,positive,0,0,0,0,0,0,1,0,1,1
8476,legs,positive,0,0,0,0,0,0,1,0,1,1
8477,léguer,positive,0,0,0,0,0,0,1,0,1,1
8478,légume,positive,0,0,0,0,0,0,1,0,1,1
8479,légumineux,positive,0,0,0,0,0,0,1,0,1,1
8480,lemme,positive,0,0,0,0,0,0,1,0,1,1
8481,lendemain,positive,0,0,0,0,0,0,1,0,1,1
8482,lent,negative,0,0,1,0,0,1,1,0,1,-1
8483,lentement,negative,0,0,0,0,0,0,1,0,1,-1
8484,lente,negative,0,0,1,0,0,1,1,0,1,-1
8485,lenteur,negative,0,1,1,0,0,0,1,0,1,-1
8486,lentille,positive,0,0,0,0,0,0,1,0,1,1
8487,léopard,negative,0,1,0,0,0,0,1,0,1,-1
8488,lèpre,negative,0,1,1,0,0,1,1,0,1,-1
8490,lesbianisme,negative,0,0,0,0,0,0,1,0,1,-1
8491,lesbien,negative,0,1,1,0,0,1,1,0,1,-1
8492,lésiner,negative,0,1,1,0,0,0,1,0,1,-1
8493,lessive,positive,0,0,0,0,0,0,1,0,1,1
8494,lest,positive,0,0,0,0,0,0,1,0,1,1
8495,lester,positive,0,0,0,0,0,0,1,0,1,1
8496,létal,negative,0,1,1,0,0,1,1,0,1,-1
8497,léthargie,negative,0,0,1,0,0,0,1,0,1,-1
8498,léthargique,negative,0,1,1,0,0,0,1,0,1,-1
8499,lettre,positive,0,0,0,0,0,0,1,0,1,1
8500,lettrer,positive,0,0,0,0,0,0,1,0,1,1
8501,leucémie,negative,0,1,1,1,0,0,1,0,1,-1
8502,lever,positive,0,0,0,0,0,0,1,0,1,1
8505,levier,positive,0,0,0,0,0,0,1,0,1,1
8506,lèvre,positive,0,0,0,0,0,0,1,0,1,1
8507,lévrier,positive,0,0,0,0,0,0,1,0,1,1
8508,levure,positive,0,0,0,0,0,0,1,0,1,1
8509,lexique,positive,0,0,0,0,0,0,1,0,1,1
8510,liaison,positive,0,0,0,0,0,0,1,0,1,1
8511,libéralisme,positive,0,0,0,0,0,0,1,0,1,1
8513,libérer,positive,1,0,0,0,0,0,1,0,1,1
8514,liberté,positive,0,0,0,0,1,0,1,0,1,1
8515,libido,positive,1,0,0,0,0,0,1,0,1,1
8516,libraire,positive,0,0,0,0,0,0,1,0,1,1
8517,librairie,positive,0,0,0,0,0,0,1,0,1,1
8518,libre,positive,1,0,0,0,0,0,1,0,1,1
8519,librement,positive,0,0,0,0,0,0,1,0,1,1
8520,licence,positive,0,0,0,0,0,0,1,0,1,1
8521,licencier,negative,0,1,0,1,0,0,1,0,1,-1
8522,lichen,negative,0,0,0,0,0,1,1,0,1,-1
8523,licorne,positive,0,0,0,0,0,0,1,0,1,1
8524,lier,positive,0,0,0,0,0,0,1,0,1,1
8525,liège,positive,0,0,0,0,0,0,1,0,1,1
8526,lien,positive,0,0,0,0,0,0,1,0,1,1
8527,lieu,positive,0,0,0,0,0,0,1,0,1,1
8533,lieutenant,positive,0,0,0,0,0,0,1,0,1,1
8534,lièvre,negative,0,1,0,0,0,0,1,0,1,-1
8535,ligament,positive,0,0,0,0,0,0,1,0,1,1
8536,ligature,positive,0,0,0,0,0,0,1,0,1,1
8537,ligne,positive,0,0,0,1,0,0,1,0,1,1
8538,lignée,positive,0,0,0,0,0,0,1,0,1,1
8539,ligoter,negative,0,1,1,0,0,0,1,0,1,-1
8540,ligue,positive,0,0,0,0,0,0,1,0,1,1
8541,lilas,positive,0,0,0,0,0,0,1,0,1,1
8542,limace,negative,0,0,0,0,0,1,1,0,1,-1
8543,limaille,positive,0,0,0,0,0,0,1,0,1,1
8545,limier,positive,0,0,0,0,0,0,1,0,1,1
8546,limitation,positive,0,0,0,0,0,0,1,0,1,1
8547,limiter,negative,0,0,1,1,0,0,1,0,1,-1
8548,limoger,negative,0,0,1,0,0,0,1,0,1,-1
8549,limousine,positive,0,0,0,0,0,0,1,0,1,1
8550,limpidité,positive,0,0,0,0,0,0,1,0,1,1
8551,lin,positive,0,0,0,0,0,0,1,0,1,1
8552,linceul,negative,0,0,1,0,0,0,1,0,1,-1
8556,lingot,positive,0,0,0,0,0,0,1,0,1,1
8557,lingual,positive,0,0,0,0,0,0,1,0,1,1
8558,linguiste,positive,0,0,0,0,0,0,1,0,1,1
8559,linguistique,positive,0,0,0,0,0,0,1,0,1,1
8560,linoléum,positive,0,0,0,0,0,0,1,0,1,1
8561,lion,positive,0,1,0,0,0,0,1,0,1,1
8562,liquéfaction,negative,0,0,1,0,0,0,1,0,1,-1
8563,liquéfier,negative,0,0,1,0,0,0,1,0,1,-1
8564,liqueur,negative,0,0,1,1,0,0,1,0,1,-1
8565,liquidateur,negative,0,0,0,0,0,0,1,0,1,-1
8566,liquidation,negative,0,0,1,0,0,0,1,0,1,-1
8567,liquide,positive,0,0,0,0,0,0,1,0,1,1
8568,liquider,negative,0,0,0,0,0,0,1,0,1,-1
8569,liquidité,positive,0,0,0,0,0,0,1,0,1,1
8570,lire,positive,0,0,0,0,0,0,1,0,1,1
8572,lisibilité,positive,0,0,0,0,0,0,1,0,1,1
8573,lisible,positive,0,0,0,0,0,0,1,0,1,1
8574,lisière,positive,0,0,0,0,0,0,1,0,1,1
8575,lisse,positive,0,0,0,0,0,0,1,0,1,1
8576,listage,positive,0,0,0,0,0,0,1,0,1,1
